parent_id,parent_name,child_id,child_name,relation,support_parent,support_child,retained,child_unique_frac,sufficient,discernible,dead_step,naive_direct_jaccard
ZFA:0000010,cardiovascular system,ZFA:0000115,heart rudiment,part_of,2718,195,0.0717,0.0256,1,1,0,0.04
ZFA:0000010,cardiovascular system,ZFA:0000149,primitive heart tube,part_of,2718,157,0.0578,0.0382,1,1,0,0.0301
ZFA:0000010,cardiovascular system,ZFA:0000360,heart tube,part_of,2718,361,0.1328,0.1025,1,1,0,0.0356
ZFA:0000010,cardiovascular system,ZFA:0000385,lymphatic system,part_of,2718,10,0.0037,0.0,1,1,0,0.0
ZFA:0000010,cardiovascular system,ZFA:0005076,primordial vasculature,part_of,2718,42,0.0155,0.0,1,1,0,0.0315
ZFA:0000010,cardiovascular system,ZFA:0005249,vasculature,part_of,2718,727,0.2675,0.5942,1,1,0,0.0506
ZFA:0000010,cardiovascular system,ZFA:0005808,proepicardial cluster,part_of,2718,4,0.0015,0.0,1,1,0,0.0
ZFA:0000010,cardiovascular system,ZFA:0007072,blood sinus,part_of,2718,0,0.0,0.0,0,0,0,0.0
ZFA:0000548,musculature system,ZFA:0000207,fin musculature,is_a,2551,613,0.2403,0.4421,1,1,0,0.0117
ZFA:0000548,musculature system,ZFA:0000328,cephalic musculature,is_a,2551,162,0.0635,0.0556,1,1,0,0.0854
ZFA:0000548,musculature system,ZFA:0000473,trunk musculature,is_a,2551,958,0.3755,0.0407,1,1,0,0.062
ZFA:0000548,musculature system,ZFA:0001324,enteric musculature,is_a,2551,6,0.0024,0.3333,1,1,0,0.0039
ZFA:0000548,musculature system,ZFA:0005145,muscle,part_of,2551,2153,0.844,0.542,1,1,0,0.0319
ZFA:0000128,midbrain,ZFA:0000159,tectal ventricle,part_of,2501,24,0.0096,0.5,1,1,0,0.0093
ZFA:0000128,midbrain,ZFA:0000160,tegmentum,part_of,2501,705,0.2819,0.4837,1,1,0,0.1858
ZFA:0000128,midbrain,ZFA:0000445,optic tectum,part_of,2501,1422,0.5686,0.7075,1,1,0,0.2839
ZFA:0000128,midbrain,ZFA:0000449,torus longitudinalis,part_of,2501,93,0.0372,0.0538,1,1,0,0.0205
ZFA:0000128,midbrain,ZFA:0000599,torus semicircularis,part_of,2501,64,0.0256,0.0,1,1,0,0.0157
ZFA:0000128,midbrain,ZFA:0000906,lateral wall midbrain region,part_of,2501,0,0.0,0.0,0,0,0,0.0
ZFA:0000128,midbrain,ZFA:0001665,midbrain nucleus,part_of,2501,72,0.0288,0.0139,1,1,0,0.0007
ZFA:0000128,midbrain,ZFA:0005211,MeL,part_of,2501,0,0.0,0.0,0,0,0,0.0
ZFA:0000128,midbrain,ZFA:0005212,MeM,part_of,2501,0,0.0,0.0,0,0,0,0.0
ZFA:0000128,midbrain,ZFA:0005213,MeLr,part_of,2501,0,0.0,0.0,0,0,0,0.0
ZFA:0000128,midbrain,ZFA:0005214,MeLc,part_of,2501,0,0.0,0.0,0,0,0,0.0
ZFA:0000128,midbrain,ZFA:0005215,MeLm,part_of,2501,0,0.0,0.0,0,0,0,0.0
ZFA:0000128,midbrain,ZFA:0005216,MeM1,part_of,2501,0,0.0,0.0,0,0,0,0.0
ZFA:0000128,midbrain,ZFA:0005733,somatomotor neuron,part_of,2501,0,0.0,0.0,0,0,0,0.0
ZFA:0000128,midbrain,ZFA:0005805,rhombencephalic octavolateral efferent neuron,part_of,2501,0,0.0,0.0,0,0,0,0.0
ZFA:0000128,midbrain,ZFA:0005871,region of the nucleus of the medial longitudinal fascicle,part_of,2501,0,0.0,0.0,0,0,0,0.0
ZFA:0000128,midbrain,ZFA:0007003,ventro-caudal cluster,part_of,2501,21,0.0084,0.0952,1,1,0,0.0093
ZFA:0000112,gut,ZFA:0000066,proctodeum,part_of,2374,49,0.0206,0.2653,1,1,0,0.0143
ZFA:0000112,gut,ZFA:0000204,esophagus,part_of,2374,32,0.0135,0.2188,1,1,0,0.0145
ZFA:0000112,gut,ZFA:0001155,enteric nervous system,part_of,2374,26,0.011,0.8077,1,1,0,0.0029
ZFA:0000112,gut,ZFA:0001290,stomodeum,part_of,2374,14,0.0059,0.6429,1,1,0,0.0049
ZFA:0000112,gut,ZFA:0001324,enteric musculature,part_of,2374,6,0.0025,0.0,1,1,0,0.0039
ZFA:0000112,gut,ZFA:0001338,intestine,part_of,2374,1524,0.642,0.9055,1,1,0,0.1074
ZFA:0000112,gut,ZFA:0005123,gut epithelium,part_of,2374,89,0.0375,0.0899,1,1,0,0.0097
ZFA:0000112,gut,ZFA:0005336,presumptive swim bladder,part_of,2374,7,0.0029,0.5714,1,1,0,0.002
ZFA:0000112,gut,ZFA:0005781,cloaca,part_of,2374,156,0.0657,0.5064,1,1,0,0.0278
ZFA:0000112,gut,ZFA:0009078,gut endothelial cell,part_of,2374,4,0.0017,0.5,1,1,0,0.0029
ZFA:0000112,gut,ZFA:0009289,gut absorptive cell,part_of,2374,3,0.0013,0.0,1,1,0,0.0
ZFA:0000029,hindbrain,ZFA:0000100,cerebellum,part_of,2360,719,0.3047,0.5981,1,1,0,0.1878
ZFA:0000029,hindbrain,ZFA:0000110,fourth ventricle,part_of,2360,36,0.0153,0.5556,1,1,0,0.0057
ZFA:0000029,hindbrain,ZFA:0000545,medulla oblongata,part_of,2360,330,0.1398,0.1667,1,1,0,0.0521
ZFA:0000029,hindbrain,ZFA:0001064,rhombomere,part_of,2360,491,0.2081,0.5662,1,1,0,0.1151
ZFA:0000029,hindbrain,ZFA:0001258,floor plate rhombomere region,part_of,2360,15,0.0064,0.4,1,1,0,0.0042
ZFA:0000029,hindbrain,ZFA:0001440,rhombic lip,part_of,2360,20,0.0085,0.05,1,1,0,0.0016
ZFA:0000029,hindbrain,ZFA:0001638,statoacoustic (VIII) nucleus,part_of,2360,0,0.0,0.0,0,0,0,0.0
ZFA:0000029,hindbrain,ZFA:0001658,hindbrain nucleus,part_of,2360,192,0.0814,0.0365,1,1,0,0.0037
ZFA:0000029,hindbrain,ZFA:0001692,hindbrain commissure,part_of,2360,1,0.0004,0.0,0,0,0,0.0005
ZFA:0000029,hindbrain,ZFA:0005209,hindbrain interneuron,part_of,2360,12,0.0051,0.0,1,1,0,0.0021
ZFA:0000029,hindbrain,ZFA:0005732,visceromotor neuron,part_of,2360,1,0.0004,0.0,0,0,0,0.0005
ZFA:0000029,hindbrain,ZFA:0005733,somatomotor neuron,part_of,2360,0,0.0,0.0,0,0,0,0.0
ZFA:0000029,hindbrain,ZFA:0005804,rhombencephalic efferent neurons to the lateral line,part_of,2360,0,0.0,0.0,0,0,0,0.0
ZFA:0000029,hindbrain,ZFA:0005869,cerebellar plate,part_of,2360,15,0.0064,0.1333,1,1,0,0.0063
ZFA:0000036,liver and biliary system,ZFA:0000123,liver,part_of,2350,2334,0.9932,0.9657,1,0,1,0.0047
ZFA:0000036,liver and biliary system,ZFA:0000124,liver primordium,part_of,2350,31,0.0132,0.0,1,1,0,0.0
ZFA:0000036,liver and biliary system,ZFA:0000208,gall bladder,part_of,2350,57,0.0243,0.193,1,1,0,0.0139
ZFA:0000036,liver and biliary system,ZFA:0001100,hepatic duct,part_of,2350,10,0.0043,0.0,1,1,0,0.0
ZFA:0000036,liver and biliary system,ZFA:0005166,cystic duct,part_of,2350,1,0.0004,0.0,0,0,0,0.0
ZFA:0000123,liver,ZFA:0000670,hepatic vein,part_of,2334,0,0.0,0.0,0,0,0,0.0
ZFA:0000123,liver,ZFA:0005090,hepatic portal vein,part_of,2334,1,0.0004,1.0,0,0,0,0.0
ZFA:0000123,liver,ZFA:0005091,hepatic sinusoid,part_of,2334,5,0.0021,0.2,1,1,0,0.0021
ZFA:0000123,liver,ZFA:0005161,hepatic artery,part_of,2334,0,0.0,0.0,0,0,0,0.0
ZFA:0000123,liver,ZFA:0005163,bile canaliculus,part_of,2334,1,0.0004,1.0,0,0,0,0.0004
ZFA:0000123,liver,ZFA:0005164,bile ductule,part_of,2334,0,0.0,0.0,0,0,0,0.0
ZFA:0000123,liver,ZFA:0005168,central vein,part_of,2334,0,0.0,0.0,0,0,0,0.0
ZFA:0000123,liver,ZFA:0005169,intrahepatic bile duct,part_of,2334,9,0.0039,0.7778,1,1,0,0.0034
ZFA:0000123,liver,ZFA:0005172,left liver lobe,part_of,2334,0,0.0,0.0,0,0,0,0.0
ZFA:0000123,liver,ZFA:0005173,right liver lobe,part_of,2334,0,0.0,0.0,0,0,0,0.0
ZFA:0000123,liver,ZFA:0005174,ventral liver lobe,part_of,2334,0,0.0,0.0,0,0,0,0.0
ZFA:0000123,liver,ZFA:0009111,hepatocyte,part_of,2334,33,0.0141,0.8182,1,1,0,0.0116
ZFA:0001491,solid compound organ,ZFA:0000123,liver,is_a,2334,2334,1.0,1.0,1,0,1,0.0
ZFA:0001491,solid compound organ,ZFA:0000461,Weberian ossicle,is_a,2334,0,0.0,0.0,0,0,0,0.0
ZFA:0005567,posterior segment eye,ZFA:0000152,retina,part_of,2268,2252,0.9929,0.9969,1,0,1,0.0012
ZFA:0005567,posterior segment eye,ZFA:0005229,optic choroid,part_of,2268,23,0.0101,0.6957,1,1,0,0.0
ZFA:0005567,posterior segment eye,ZFA:0005561,vitreous,part_of,2268,0,0.0,0.0,0,0,0,0.0
ZFA:0000152,retina,ZFA:0000046,retinal neural layer,part_of,2252,1047,0.4649,0.8806,1,1,0,0.0178
ZFA:0000152,retina,ZFA:0000144,retinal pigmented epithelium,part_of,2252,103,0.0457,0.6117,1,1,0,0.0394
ZFA:0000152,retina,ZFA:0001289,ciliary marginal zone,part_of,2252,184,0.0817,0.4891,1,1,0,0.0638
ZFA:0000152,retina,ZFA:0009171,visual pigment cell (sensu Vertebrata),part_of,2252,0,0.0,0.0,0,0,0,0.0
ZFA:0007115,pericardial region,ZFA:0000054,pericardium,part_of,2222,11,0.005,0.2727,1,1,0,0.0
ZFA:0007115,pericardial region,ZFA:0000114,heart,part_of,2222,2108,0.9487,0.8553,1,1,0,0.0
ZFA:0007115,pericardial region,ZFA:0000149,primitive heart tube,part_of,2222,157,0.0707,0.1529,1,1,0,0.0
ZFA:0007115,pericardial region,ZFA:0000360,heart tube,part_of,2222,361,0.1625,0.1856,1,1,0,0.0
ZFA:0007115,pericardial region,ZFA:0001655,pericardial cavity,part_of,2222,1,0.0005,1.0,0,0,0,0.0
ZFA:0005145,muscle,ZFA:0000216,infracarinalis,is_a,2153,1,0.0005,0.0,0,0,0,0.0
ZFA:0005145,muscle,ZFA:0000230,longitudinal hypochordal,is_a,2153,0,0.0,0.0,0,0,0,0.0
ZFA:0005145,muscle,ZFA:0000286,superficial lateralis,is_a,2153,4,0.0019,0.0,1,1,0,0.001
ZFA:0005145,muscle,ZFA:0000288,supracarinalis,is_a,2153,3,0.0014,0.0,1,1,0,0.001
ZFA:0005145,muscle,ZFA:0000301,medial rectus,is_a,2153,12,0.0056,0.0833,1,1,0,0.0048
ZFA:0005145,muscle,ZFA:0000345,dorsal rectus,is_a,2153,6,0.0028,0.0,1,1,0,0.0038
ZFA:0005145,muscle,ZFA:0000362,hypaxialis,is_a,2153,6,0.0028,0.0,1,1,0,0.0029
ZFA:0005145,muscle,ZFA:0000383,lateral rectus,is_a,2153,8,0.0037,0.0,1,1,0,0.0038
ZFA:0005145,muscle,ZFA:0000457,ventral rectus,is_a,2153,7,0.0033,0.0,1,1,0,0.0038
ZFA:0005145,muscle,ZFA:0000492,coracoradialis,is_a,2153,0,0.0,0.0,0,0,0,0.0
ZFA:0005145,muscle,ZFA:0000528,interradialis caudalis,is_a,2153,0,0.0,0.0,0,0,0,0.0
ZFA:0005145,muscle,ZFA:0000738,dorsal oblique extraocular muscle,is_a,2153,8,0.0037,0.0,1,1,0,0.0038
ZFA:0005145,muscle,ZFA:0000861,ventral oblique extraocular muscle,is_a,2153,9,0.0042,0.0,1,1,0,0.0038
ZFA:0005145,muscle,ZFA:0000902,hypural muscle,is_a,2153,0,0.0,0.0,0,0,0,0.0
ZFA:0005145,muscle,ZFA:0001056,myotome,is_a,2153,883,0.4101,0.7271,1,1,0,0.0444
ZFA:0005145,muscle,ZFA:0001084,epaxial myotome region,is_a,2153,6,0.0028,0.0,1,1,0,0.0019
ZFA:0005145,muscle,ZFA:0001085,hypaxial myotome region,is_a,2153,107,0.0497,0.0,1,1,0,0.0097
ZFA:0005145,muscle,ZFA:0001652,head muscle,is_a,2153,79,0.0367,0.1646,1,1,0,0.0075
ZFA:0005145,muscle,ZFA:0001653,pericardial muscle,is_a,2153,0,0.0,0.0,0,0,0,0.0
ZFA:0005145,muscle,ZFA:0005274,smooth muscle,is_a,2153,24,0.0111,0.0833,1,1,0,0.001
ZFA:0005145,muscle,ZFA:0005277,skeletal muscle,is_a,2153,395,0.1835,0.4557,1,1,0,0.04
ZFA:0005145,muscle,ZFA:0005280,cardiac muscle,is_a,2153,88,0.0409,0.3523,1,1,0,0.0028
ZFA:0005145,muscle,ZFA:0005785,esophageal striated muscle,is_a,2153,0,0.0,0.0,0,0,0,0.0
ZFA:0005145,muscle,ZFA:0005816,dorsal fin protractor,is_a,2153,0,0.0,0.0,0,0,0,0.0
ZFA:0005145,muscle,ZFA:0005817,dorsal fin retractor,is_a,2153,0,0.0,0.0,0,0,0,0.0
ZFA:0005145,muscle,ZFA:0005863,pectoral protractor,is_a,2153,0,0.0,0.0,0,0,0,0.0
ZFA:0005145,muscle,ZFA:0005896,anal retractor,is_a,2153,0,0.0,0.0,0,0,0,0.0
ZFA:0005145,muscle,ZFA:0005897,anal protractor,is_a,2153,0,0.0,0.0,0,0,0,0.0
ZFA:0005145,muscle,ZFA:0007008,ventral intermandibularis anterior,is_a,2153,11,0.0051,0.0,1,1,0,0.0038
ZFA:0005145,muscle,ZFA:0007048,ventral intermandibularis posterior,is_a,2153,13,0.006,0.0,1,1,0,0.0067
ZFA:0005145,muscle,ZFA:0009114,muscle cell,part_of,2153,239,0.111,0.1506,1,1,0,0.016
ZFA:0000114,heart,ZFA:0000009,cardiac ventricle,part_of,2108,245,0.1162,0.302,1,1,0,0.0562
ZFA:0000114,heart,ZFA:0000154,sinus venosus,part_of,2108,11,0.0052,0.0,1,1,0,0.0047
ZFA:0000114,heart,ZFA:0000173,bulbus arteriosus,part_of,2108,48,0.0228,0.3333,1,1,0,0.0118
ZFA:0000114,heart,ZFA:0000471,atrium,part_of,2108,169,0.0802,0.1479,1,1,0,0.0402
ZFA:0000114,heart,ZFA:0001315,atrioventricular canal,part_of,2108,67,0.0318,0.194,1,1,0,0.0185
ZFA:0000114,heart,ZFA:0001319,myocardium,part_of,2108,72,0.0342,0.3333,1,1,0,0.0145
ZFA:0000114,heart,ZFA:0001320,endocardium,part_of,2108,54,0.0256,0.2778,1,1,0,0.0134
ZFA:0000114,heart,ZFA:0005057,epicardium,part_of,2108,17,0.0081,0.5294,1,1,0,0.0036
ZFA:0000114,heart,ZFA:0005063,cardiac conduction system,part_of,2108,14,0.0066,0.0,1,1,0,0.0005
ZFA:0000114,heart,ZFA:0005065,heart valve,part_of,2108,16,0.0076,0.0,1,1,0,0.0016
ZFA:0000114,heart,ZFA:0005601,sinoatrial ring,part_of,2108,3,0.0014,0.0,1,1,0,0.0005
ZFA:0000114,heart,ZFA:0005811,heart vasculature,part_of,2108,0,0.0,0.0,0,0,0,0.0
ZFA:0000101,diencephalon,ZFA:0000032,hypothalamus,part_of,2086,597,0.2862,0.2764,1,1,0,0.1683
ZFA:0000101,diencephalon,ZFA:0000118,hypophysis,part_of,2086,252,0.1208,0.3532,1,1,0,0.0536
ZFA:0000101,diencephalon,ZFA:0000137,optic stalk,part_of,2086,92,0.0441,0.4457,1,1,0,0.0489
ZFA:0000101,diencephalon,ZFA:0000161,third ventricle,part_of,2086,54,0.0259,0.0926,1,1,0,0.0059
ZFA:0000101,diencephalon,ZFA:0000293,synencephalon,part_of,2086,71,0.034,0.0,1,1,0,0.0009
ZFA:0000101,diencephalon,ZFA:0000338,diencephalic white matter,part_of,2086,137,0.0657,0.3066,1,1,0,0.0009
ZFA:0000101,diencephalon,ZFA:0000418,pretectum,part_of,2086,106,0.0508,0.066,1,1,0,0.0467
ZFA:0000101,diencephalon,ZFA:0000470,preoptic area,part_of,2086,241,0.1155,0.083,1,1,0,0.0744
ZFA:0000101,diencephalon,ZFA:0000509,epithalamus,part_of,2086,797,0.3821,0.5859,1,1,0,0.0211
ZFA:0000101,diencephalon,ZFA:0000633,caudal tuberculum,part_of,2086,236,0.1131,0.0254,1,1,0,0.0561
ZFA:0000101,diencephalon,ZFA:0000780,lateral wall diencephalic region,part_of,2086,0,0.0,0.0,0,0,0,0.0
ZFA:0000101,diencephalon,ZFA:0000871,floor plate diencephalic region,part_of,2086,11,0.0053,0.0909,1,1,0,0.0068
ZFA:0000101,diencephalon,ZFA:0001215,thalamus,part_of,2086,322,0.1544,0.087,1,1,0,0.0722
ZFA:0000101,diencephalon,ZFA:0001358,roof plate diencephalic region,part_of,2086,4,0.0019,0.25,1,1,0,0.0026
ZFA:0000101,diencephalon,ZFA:0001659,diencephalic nucleus,part_of,2086,262,0.1256,0.0305,1,1,0,0.0034
ZFA:0000101,diencephalon,ZFA:0005806,diencephalic efferent neurons to the lateral line,part_of,2086,0,0.0,0.0,0,0,0,0.0
ZFA:0000101,diencephalon,ZFA:0007002,ventro-rostral cluster,part_of,2086,30,0.0144,0.0667,1,1,0,0.0152
ZFA:0000163,renal system,ZFA:0000151,pronephros,part_of,2058,989,0.4806,0.8311,1,1,0,0.0064
ZFA:0000163,renal system,ZFA:0000529,kidney,part_of,2058,1219,0.5923,0.8696,1,1,0,0.0044
ZFA:0000163,renal system,ZFA:0000546,mesonephric duct,part_of,2058,2,0.001,0.5,0,0,0,0.0
ZFA:0000163,renal system,ZFA:0009285,podocyte,part_of,2058,17,0.0083,0.0,1,1,0,0.0345
ZFA:0001115,trunk,ZFA:0000155,somite,part_of,2044,1555,0.7608,0.9254,1,1,0,0.0603
ZFA:0001115,trunk,ZFA:0000263,precaudal vertebra,part_of,2044,2,0.001,0.5,0,0,0,0.0
ZFA:0001115,trunk,ZFA:0001438,coelom,part_of,2044,1,0.0005,0.0,0,0,0,0.0
ZFA:0001115,trunk,ZFA:0005024,trunk vasculature,part_of,2044,387,0.1893,0.7003,1,1,0,0.0574
ZFA:0000272,respiratory system,ZFA:0000354,gill,part_of,2031,2031,1.0,1.0,1,0,1,0.0
ZFA:0000354,gill,ZFA:0000202,efferent branchial artery,part_of,2031,0,0.0,0.0,0,0,0,0.0
ZFA:0000354,gill,ZFA:0000211,gill lamella,part_of,2031,9,0.0044,0.5556,1,1,0,0.0053
ZFA:0000354,gill,ZFA:0000319,branchiostegal membrane,part_of,2031,1,0.0005,0.0,0,0,0,0.0009
ZFA:0000354,gill,ZFA:0000667,gill filament,part_of,2031,9,0.0044,0.4444,1,1,0,0.0062
ZFA:0000354,gill,ZFA:0000716,afferent branchial artery,part_of,2031,0,0.0,0.0,0,0,0,0.0
ZFA:0000354,gill,ZFA:0001613,pharyngeal arch 3-7,part_of,2031,974,0.4796,0.9949,1,1,0,0.0269
ZFA:0000354,gill,ZFA:0005324,gill ionocyte,part_of,2031,5,0.0025,0.6,1,1,0,0.0035
ZFA:0000108,fin,ZFA:0001269,regenerating fin,is_a,1915,31,0.0162,0.3548,1,1,0,0.0235
ZFA:0000108,fin,ZFA:0005095,fin vasculature,part_of,1915,6,0.0031,0.1667,1,1,0,0.0031
ZFA:0000108,fin,ZFA:0005596,paired fin,is_a,1915,1487,0.7765,0.9146,1,1,0,0.0
ZFA:0000108,fin,ZFA:0005597,median fin,is_a,1915,310,0.1619,0.6194,1,1,0,0.0
ZFA:0000041,mesoderm,ZFA:0000053,presumptive segmental plate,part_of,1820,51,0.028,0.0784,1,1,0,0.0588
ZFA:0000041,mesoderm,ZFA:0000067,pronephric mesoderm,is_a,1820,56,0.0308,0.0,1,1,0,0.0234
ZFA:0000041,mesoderm,ZFA:0000083,ventral mesoderm,is_a,1820,360,0.1978,0.4861,1,1,0,0.1246
ZFA:0000041,mesoderm,ZFA:0000121,lateral plate mesoderm,is_a,1820,231,0.1269,0.2727,1,1,0,0.1068
ZFA:0000041,mesoderm,ZFA:0000255,paraxial mesoderm,is_a,1820,818,0.4495,0.6589,1,1,0,0.1337
ZFA:0000041,mesoderm,ZFA:0000414,presumptive cephalic mesoderm,part_of,1820,18,0.0099,0.3333,1,1,0,0.0284
ZFA:0000041,mesoderm,ZFA:0000789,mesoderm pectoral fin bud,is_a,1820,12,0.0066,0.1667,1,1,0,0.0155
ZFA:0000041,mesoderm,ZFA:0001065,lateral mesoderm,is_a,1820,146,0.0802,0.1781,1,1,0,0.1063
ZFA:0000041,mesoderm,ZFA:0001201,ventral lateral mesoderm,is_a,1820,5,0.0027,0.0,1,1,0,0.0105
ZFA:0000041,mesoderm,ZFA:0001204,axial mesoderm,is_a,1820,545,0.2995,0.6587,1,1,0,0.0626
ZFA:0000041,mesoderm,ZFA:0001206,intermediate mesoderm,is_a,1820,127,0.0698,0.2362,1,1,0,0.0523
ZFA:0000041,mesoderm,ZFA:0001386,mesoderm pelvic fin bud,is_a,1820,1,0.0005,1.0,0,0,0,0.0
ZFA:0000041,mesoderm,ZFA:0001467,pharyngeal mesoderm,is_a,1820,8,0.0044,0.25,1,1,0,0.0157
ZFA:0000041,mesoderm,ZFA:0005040,posterior lateral mesoderm,is_a,1820,49,0.0269,0.0,1,1,0,0.0337
ZFA:0000041,mesoderm,ZFA:0005042,posterior lateral plate mesoderm,is_a,1820,88,0.0484,0.0,1,1,0,0.0549
ZFA:0000041,mesoderm,ZFA:0005867,cephalic mesoderm,is_a,1820,5,0.0027,0.6,1,1,0,0.0052
ZFA:0000041,mesoderm,ZFA:0009138,mesodermal cell,part_of,1820,11,0.006,0.0,1,1,0,0.0104
ZFA:0000079,telencephalon,ZFA:0000049,optic recess,part_of,1784,10,0.0056,0.2,1,1,0,0.0066
ZFA:0000079,telencephalon,ZFA:0000304,ventral telencephalon,part_of,1784,239,0.134,0.1799,1,1,0,0.0732
ZFA:0000079,telencephalon,ZFA:0000402,olfactory bulb,part_of,1784,272,0.1525,0.5993,1,1,0,0.0791
ZFA:0000079,telencephalon,ZFA:0000505,dorsal telencephalon,part_of,1784,260,0.1457,0.2654,1,1,0,0.0813
ZFA:0000079,telencephalon,ZFA:0000597,telencephalic white matter,part_of,1784,34,0.0191,0.4118,1,1,0,0.0
ZFA:0000079,telencephalon,ZFA:0000696,telencephalic ventricle,part_of,1784,18,0.0101,0.3333,1,1,0,0.0033
ZFA:0000079,telencephalon,ZFA:0000785,lateral wall telencephalic region,part_of,1784,0,0.0,0.0,0,0,0,0.0
ZFA:0000079,telencephalon,ZFA:0000914,floor plate telencephalic region,part_of,1784,4,0.0022,0.75,1,1,0,0.002
ZFA:0000079,telencephalon,ZFA:0001660,telencephalic nucleus,part_of,1784,140,0.0785,0.05,1,1,0,0.002
ZFA:0000079,telencephalon,ZFA:0007001,dorso-rostral cluster,part_of,1784,24,0.0135,0.25,1,1,0,0.0112
ZFA:0000632,reproductive system,ZFA:0000413,gonad,part_of,1782,1740,0.9764,0.9701,1,0,0,0.0473
ZFA:0000632,reproductive system,ZFA:0000560,oviduct,part_of,1782,0,0.0,0.0,0,0,0,0.0
ZFA:0000632,reproductive system,ZFA:0001118,urogenital papilla,part_of,1782,2,0.0011,0.0,0,0,0,0.0
ZFA:0000632,reproductive system,ZFA:0001262,gonad primordium,part_of,1782,34,0.0191,0.4118,1,1,0,0.0444
ZFA:0000632,reproductive system,ZFA:0005272,immature gonad,part_of,1782,23,0.0129,0.0,1,1,0,0.0909
ZFA:0000632,reproductive system,ZFA:0009288,primordial germ cell,part_of,1782,44,0.0247,0.5227,1,1,0,0.0
ZFA:0001306,pharyngeal arch,ZFA:0001106,pharyngeal pouch,part_of,1750,79,0.0451,0.3038,1,1,0,0.0546
ZFA:0001306,pharyngeal arch,ZFA:0001307,pharyngeal musculature,part_of,1750,67,0.0383,0.0299,1,1,0,0.0048
ZFA:0001306,pharyngeal arch,ZFA:0001611,pharyngeal arch 2,is_a,1750,186,0.1063,0.0753,1,1,0,0.057
ZFA:0001306,pharyngeal arch,ZFA:0001612,pharyngeal arch 1,is_a,1750,332,0.1897,0.244,1,1,0,0.0585
ZFA:0001306,pharyngeal arch,ZFA:0001613,pharyngeal arch 3-7,is_a,1750,974,0.5566,0.7936,1,1,0,0.087
ZFA:0001306,pharyngeal arch,ZFA:0005003,pharyngeal vasculature,part_of,1750,45,0.0257,0.4444,1,1,0,0.0048
ZFA:0000413,gonad,ZFA:0000403,ovary,is_a,1740,1354,0.7782,0.3323,1,1,0,0.0498
ZFA:0000413,gonad,ZFA:0000598,testis,is_a,1740,1224,0.7034,0.2623,1,1,0,0.0528
ZFA:0000413,gonad,ZFA:0005878,oogonia,part_of,1740,1,0.0006,0.0,0,0,0,0.007
ZFA:0000413,gonad,ZFA:0009156,gamete,part_of,1740,1,0.0006,0.0,0,0,0,0.007
ZFA:0001678,immature eye,ZFA:0000050,optic vesicle,part_of,1599,503,0.3146,0.6262,1,1,0,0.188
ZFA:0001678,immature eye,ZFA:0000122,lens placode,part_of,1599,47,0.0294,0.0851,1,1,0,0.0144
ZFA:0001678,immature eye,ZFA:0001202,optic cup,part_of,1599,374,0.2339,0.5561,1,1,0,0.066
ZFA:0001678,immature eye,ZFA:0001679,solid lens vesicle,part_of,1599,444,0.2777,0.732,1,1,0,0.0846
ZFA:0001678,immature eye,ZFA:0005901,superior ocular sulcus,part_of,1599,0,0.0,0.0,0,0,0,0.0
ZFA:0009128,electrically active cell,ZFA:0009190,electrically responsive cell,is_a,1560,1560,1.0,0.1333,1,0,1,0.0
ZFA:0009128,electrically active cell,ZFA:0009193,electrically signaling cell,is_a,1560,1352,0.8667,0.0,1,1,0,0.0
ZFA:0009190,electrically responsive cell,ZFA:0009098,neuroendocrine cell,is_a,1560,8,0.0051,0.125,1,1,0,0.0
ZFA:0009190,electrically responsive cell,ZFA:0009114,muscle cell,is_a,1560,239,0.1532,0.8661,1,1,0,0.0
ZFA:0009190,electrically responsive cell,ZFA:0009248,neuron,is_a,1560,1352,0.8667,0.9712,1,1,0,0.0
ZFA:0000155,somite,ZFA:0000072,somite 1,is_a,1555,16,0.0103,0.125,1,1,0,0.0079
ZFA:0000155,somite,ZFA:0000073,somite 5,is_a,1555,11,0.0071,0.0,1,1,0,0.0053
ZFA:0000155,somite,ZFA:0000074,somite 26,is_a,1555,0,0.0,0.0,0,0,0,0.0
ZFA:0000155,somite,ZFA:0000156,somite 20,is_a,1555,2,0.0013,0.0,0,0,0,0.0013
ZFA:0000155,somite,ZFA:0000157,somite 30,is_a,1555,0,0.0,0.0,0,0,0,0.0
ZFA:0000155,somite,ZFA:0000725,somite 11,is_a,1555,6,0.0039,0.1667,1,1,0,0.004
ZFA:0000155,somite,ZFA:0000726,somite 14,is_a,1555,5,0.0032,0.0,1,1,0,0.002
ZFA:0000155,somite,ZFA:0000727,somite 17,is_a,1555,2,0.0013,0.0,0,0,0,0.0013
ZFA:0000155,somite,ZFA:0000728,somite 2,is_a,1555,15,0.0096,0.0,1,1,0,0.0073
ZFA:0000155,somite,ZFA:0000730,somite 23,is_a,1555,0,0.0,0.0,0,0,0,0.0
ZFA:0000155,somite,ZFA:0000731,somite 27,is_a,1555,0,0.0,0.0,0,0,0,0.0
ZFA:0000155,somite,ZFA:0000732,somite 3,is_a,1555,18,0.0116,0.0556,1,1,0,0.0079
ZFA:0000155,somite,ZFA:0000733,somite 7,is_a,1555,5,0.0032,0.0,1,1,0,0.0027
ZFA:0000155,somite,ZFA:0000851,somite 12,is_a,1555,5,0.0032,0.0,1,1,0,0.0027
